"GEO_ID","NAME","P001001",
"Geography","Geographic Area Name","Total",
"8600000US47164","ZCTA5 47164","3779",
"8600000US47165","ZCTA5 47165","6438",
"8600000US47166","ZCTA5 47166","1302",
"8600000US47167","ZCTA5 47167","15014",
"8600000US47170","ZCTA5 47170","14795",
"8600000US47172","ZCTA5 47172","16059",
"8600000US47175","ZCTA5 47175","909",
"8600000US47177","ZCTA5 47177","1221",
"8600000US47201","ZCTA5 47201","41662",
"8600000US47203","ZCTA5 47203","25806",
"8600000US47220","ZCTA5 47220","5652",
"8600000US47223","ZCTA5 47223","1490",
"8600000US47224","ZCTA5 47224","636",
"8600000US47226","ZCTA5 47226","202",
"8600000US47227","ZCTA5 47227","1598",
"8600000US47229","ZCTA5 47229","3231",
"8600000US47230","ZCTA5 47230","2029",
"8600000US47231","ZCTA5 47231","1167",
"8600000US47232","ZCTA5 47232","2839",
"8600000US47234","ZCTA5 47234","1379",
"8600000US47235","ZCTA5 47235","1784",
"8600000US47240","ZCTA5 47240","20832",
"8600000US47243","ZCTA5 47243","5951",
"8600000US47244","ZCTA5 47244","786",
"8600000US47246","ZCTA5 47246","4342",
"8600000US47247","ZCTA5 47247","156",
"8600000US47250","ZCTA5 47250","21944",
"8600000US47260","ZCTA5 47260","1911",
"8600000US47263","ZCTA5 47263","236",
"8600000US47264","ZCTA5 47264","1428",
"8600000US47265","ZCTA5 47265","20911",
"8600000US47270","ZCTA5 47270","807",
"8600000US47272","ZCTA5 47272","2041",
"8600000US47273","ZCTA5 47273","1849",
"8600000US47274","ZCTA5 47274","28770",
"8600000US47280","ZCTA5 47280","813",
"8600000US47281","ZCTA5 47281","1324",
"8600000US47282","ZCTA5 47282","289",
"8600000US47283","ZCTA5 47283","3386",
"8600000US47302","ZCTA5 47302","27592",
"8600000US47303","ZCTA5 47303","25365",
"8600000US47304","ZCTA5 47304","30516",
"8600000US47305","ZCTA5 47305","4106",
"8600000US47306","ZCTA5 47306","6189",
"8600000US47320","ZCTA5 47320","4134",
"8600000US47324","ZCTA5 47324","138",
"8600000US47325","ZCTA5 47325","667",
"8600000US47326","ZCTA5 47326","2295",
"8600000US47327","ZCTA5 47327","4597",
"8600000US47330","ZCTA5 47330","5755",
"8600000US47331","ZCTA5 47331","23429",
"8600000US47334","ZCTA5 47334","3263",
"8600000US47335","ZCTA5 47335","761",
"8600000US47336","ZCTA5 47336","3807",
"8600000US47337","ZCTA5 47337","203",
"8600000US47338","ZCTA5 47338","2827",
"8600000US47339","ZCTA5 47339","669",
"8600000US47340","ZCTA5 47340","2914",
"8600000US47341","ZCTA5 47341","2283",
"8600000US47342","ZCTA5 47342","2693",
"8600000US47344","ZCTA5 47344","140",
"8600000US47345","ZCTA5 47345","1448",
"8600000US47346","ZCTA5 47346","4082",
"8600000US47348","ZCTA5 47348","9828",
"8600000US47351","ZCTA5 47351","471",
"8600000US47352","ZCTA5 47352","965",
"8600000US47353","ZCTA5 47353","5879",
"8600000US47354","ZCTA5 47354","1129",
"8600000US47355","ZCTA5 47355","2885",
"8600000US47356","ZCTA5 47356","5781",
"8600000US47357","ZCTA5 47357","1215",
"8600000US47358","ZCTA5 47358","996",
"8600000US47359","ZCTA5 47359","3143",
"8600000US47360","ZCTA5 47360","1546",
"8600000US47361","ZCTA5 47361","135",
"8600000US47362","ZCTA5 47362","30243",
"8600000US47367","ZCTA5 47367","191",
"8600000US47368","ZCTA5 47368","2845",
"8600000US47369","ZCTA5 47369","1343",
"8600000US47371","ZCTA5 47371","12226",
"8600000US47373","ZCTA5 47373","2226",
"8600000US47374","ZCTA5 47374","46875",
"8600000US47380","ZCTA5 47380","2004",
"8600000US47381","ZCTA5 47381","145",
"8600000US47382","ZCTA5 47382","200",
"8600000US47383","ZCTA5 47383","2960",
"8600000US47384","ZCTA5 47384","2000",
"8600000US47385","ZCTA5 47385","1612",
"8600000US47386","ZCTA5 47386","1231",
"8600000US47387","ZCTA5 47387","726",
"8600000US47388","ZCTA5 47388","384",
"8600000US47390","ZCTA5 47390","5310",
"8600000US47393","ZCTA5 47393","1704",
"8600000US47394","ZCTA5 47394","8470",
"8600000US47396","ZCTA5 47396","7030",
"8600000US47401","ZCTA5 47401","41011",
"8600000US47403","ZCTA5 47403","30955",
"8600000US47404","ZCTA5 47404","21026",
"8600000US47405","ZCTA5 47405","4427",
"8600000US47406","ZCTA5 47406","4730",
"8600000US47408","ZCTA5 47408","24776",
"8600000US47420","ZCTA5 47420","135",
"8600000US47421","ZCTA5 47421","27831",
"8600000US47424","ZCTA5 47424","9525",
"8600000US47427","ZCTA5 47427","1093",
"8600000US47429","ZCTA5 47429","7986",
"8600000US47431","ZCTA5 47431","1366",
"8600000US47432","ZCTA5 47432","4537",
"8600000US47433","ZCTA5 47433","4025",
"8600000US47434","ZCTA5 47434","76",
"8600000US47436","ZCTA5 47436","1663",
"8600000US47437","ZCTA5 47437","123",
"8600000US47438","ZCTA5 47438","4798",
"8600000US47441","ZCTA5 47441","9269",
"8600000US47443","ZCTA5 47443","1233",
"8600000US47446","ZCTA5 47446","9990",
"8600000US47448","ZCTA5 47448","7505",
"8600000US47449","ZCTA5 47449","413",
"8600000US47451","ZCTA5 47451","1228",
"8600000US47452","ZCTA5 47452","5359",
"8600000US47453","ZCTA5 47453","498",
"8600000US47454","ZCTA5 47454","7688",
"8600000US47455","ZCTA5 47455","124",
"8600000US47456","ZCTA5 47456","1200",
"8600000US47457","ZCTA5 47457","134",
"8600000US47458","ZCTA5 47458","36",
"8600000US47459","ZCTA5 47459","3795",
"8600000US47460","ZCTA5 47460","11471",
"8600000US47462","ZCTA5 47462","4871",
"8600000US47464","ZCTA5 47464","198",
"8600000US47465","ZCTA5 47465","750",
"8600000US47467","ZCTA5 47467","72",
"8600000US47468","ZCTA5 47468","1250",
"8600000US47469","ZCTA5 47469","1749",
"8600000US47470","ZCTA5 47470","1735",
"8600000US47471","ZCTA5 47471","2727",
"8600000US47501","ZCTA5 47501","17535",
"8600000US47512","ZCTA5 47512","3981",
"8600000US47513","ZCTA5 47513","1841",
"8600000US47514","ZCTA5 47514","1559",
"8600000US47515","ZCTA5 47515","965",
"8600000US47516","ZCTA5 47516","1249",
"8600000US47519","ZCTA5 47519","513",
"8600000US47520","ZCTA5 47520","3267",
"8600000US47521","ZCTA5 47521","927",
"8600000US47522","ZCTA5 47522","246",
"8600000US47523","ZCTA5 47523","3435",
"8600000US47524","ZCTA5 47524","605",
"8600000US47525","ZCTA5 47525","382",
"8600000US47527","ZCTA5 47527","1897",
"8600000US47528","ZCTA5 47528","476",
"8600000US47529","ZCTA5 47529","1042",
"8600000US47531","ZCTA5 47531","1004",
"8600000US47532","ZCTA5 47532","4627",
"8600000US47535","ZCTA5 47535","566",
"8600000US47536","ZCTA5 47536","40",
"8600000US47537","ZCTA5 47537","826",
"8600000US47541","ZCTA5 47541","1224",
"8600000US47542","ZCTA5 47542","9622",
"8600000US47546","ZCTA5 47546","21009",
"8600000US47550","ZCTA5 47550","854",
"8600000US47551","ZCTA5 47551","649",
"8600000US47552","ZCTA5 47552","182",
"8600000US47553","ZCTA5 47553","8495",
"8600000US47557","ZCTA5 47557","1432",
"8600000US47558","ZCTA5 47558","4406",
"8600000US47561","ZCTA5 47561","1588",
"8600000US47562","ZCTA5 47562","4658",
"8600000US47564","ZCTA5 47564","1352",
"8600000US47567","ZCTA5 47567","6021",
"8600000US47568","ZCTA5 47568","834",
"8600000US47574","ZCTA5 47574","148",
"8600000US47575","ZCTA5 47575","976",
"8600000US47576","ZCTA5 47576","388",
"8600000US47577","ZCTA5 47577","1143",
"8600000US47578","ZCTA5 47578","776",
"8600000US47579","ZCTA5 47579","2659",
"8600000US47580","ZCTA5 47580","289",
"8600000US47581","ZCTA5 47581","3883",
"8600000US47584","ZCTA5 47584","179",
"8600000US47585","ZCTA5 47585","592",
"8600000US47586","ZCTA5 47586","10932",
"8600000US47588","ZCTA5 47588","698",
"8600000US47590","ZCTA5 47590","713",
"8600000US47591","ZCTA5 47591","26770",
"8600000US47596","ZCTA5 47596","202",
"8600000US47597","ZCTA5 47597","1023",
"8600000US47598","ZCTA5 47598","3418",
"8600000US47601","ZCTA5 47601","13896",
"8600000US47610","ZCTA5 47610","5195",
"8600000US47611","ZCTA5 47611","1257",
"8600000US47612","ZCTA5 47612","861",
"8600000US47613","ZCTA5 47613","2679",
"8600000US47615","ZCTA5 47615","1611",
"8600000US47616","ZCTA5 47616","364",
"8600000US47619","ZCTA5 47619","1696",
"8600000US47620","ZCTA5 47620","13427",
"8600000US47630","ZCTA5 47630","34423",
"8600000US47631","ZCTA5 47631","2042",
"8600000US47633","ZCTA5 47633","2542",
"8600000US47634","ZCTA5 47634","2382",
"8600000US47635","ZCTA5 47635","5671",
"8600000US47637","ZCTA5 47637","1507",
"8600000US47638","ZCTA5 47638","3577",
"8600000US47639","ZCTA5 47639","4069",
"8600000US47640","ZCTA5 47640","1089",
"8600000US47648","ZCTA5 47648","4373",
"8600000US47649","ZCTA5 47649","1402",
"8600000US47654","ZCTA5 47654","70",
"8600000US47660","ZCTA5 47660","4934",
"8600000US47665","ZCTA5 47665","3637",
"8600000US47666","ZCTA5 47666","1447",
"8600000US47670","ZCTA5 47670","12352",
"8600000US47683","ZCTA5 47683","210",
"8600000US47708","ZCTA5 47708","439",
"8600000US47710","ZCTA5 47710","19527",
"8600000US47711","ZCTA5 47711","31457",
"8600000US47712","ZCTA5 47712","26012",
"8600000US47713","ZCTA5 47713","11032",
"8600000US47714","ZCTA5 47714","34107",
"8600000US47715","ZCTA5 47715","27063",
"8600000US47720","ZCTA5 47720","17413",
"8600000US47725","ZCTA5 47725","15851",
"8600000US47802","ZCTA5 47802","34532",
"8600000US47803","ZCTA5 47803","21102",
"8600000US47804","ZCTA5 47804","11020",
"8600000US47805","ZCTA5 47805","12852",
"8600000US47807","ZCTA5 47807","13045",
"8600000US47809","ZCTA5 47809","2687",
"8600000US47832","ZCTA5 47832","1040",
"8600000US47833","ZCTA5 47833","1010",
"8600000US47834","ZCTA5 47834","19215",
"8600000US47836","ZCTA5 47836","47",
"8600000US47837","ZCTA5 47837","1231",
"8600000US47838","ZCTA5 47838","4081",
"8600000US47840","ZCTA5 47840","1500",
"8600000US47841","ZCTA5 47841","2138",
"8600000US47842","ZCTA5 47842","10085",
"8600000US47846","ZCTA5 47846","638",
"8600000US47847","ZCTA5 47847","1077",
"8600000US47848","ZCTA5 47848","1691",
"8600000US47849","ZCTA5 47849","496",
"8600000US47850","ZCTA5 47850","2456",
"8600000US47853","ZCTA5 47853","134",
"8600000US47854","ZCTA5 47854","849",
"8600000US47855","ZCTA5 47855","546",
"8600000US47857","ZCTA5 47857","571",
"8600000US47858","ZCTA5 47858","698",
"8600000US47859","ZCTA5 47859","1066",
"8600000US47860","ZCTA5 47860","321",
"8600000US47861","ZCTA5 47861","616",
"8600000US47862","ZCTA5 47862","1610",
"8600000US47863","ZCTA5 47863","205",
"8600000US47865","ZCTA5 47865","79",
"8600000US47866","ZCTA5 47866","347",
"8600000US47868","ZCTA5 47868","2937",
"8600000US47869","ZCTA5 47869","137",
"8600000US47871","ZCTA5 47871","220",
"8600000US47872","ZCTA5 47872","8890",
"8600000US47874","ZCTA5 47874","3414",
"8600000US47876","ZCTA5 47876","394",
"8600000US47879","ZCTA5 47879","3302",
"8600000US47880","ZCTA5 47880","67",
"8600000US47881","ZCTA5 47881","465",
"8600000US47882","ZCTA5 47882","8430",
"8600000US47884","ZCTA5 47884","229",
"8600000US47885","ZCTA5 47885","9009",
"8600000US47901","ZCTA5 47901","3518",
"8600000US47904","ZCTA5 47904","16277",
"8600000US47905","ZCTA5 47905","38910",
"8600000US47906","ZCTA5 47906","66972",
"8600000US47907","ZCTA5 47907","0",
"8600000US47909","ZCTA5 47909","39373",
"8600000US47916","ZCTA5 47916","64",
"8600000US47917","ZCTA5 47917","491",
"8600000US47918","ZCTA5 47918","6321",
"8600000US47920","ZCTA5 47920","2414",
"8600000US47921","ZCTA5 47921","1078",
"8600000US47922","ZCTA5 47922","1623",
"8600000US47923","ZCTA5 47923","3494",
"8600000US47924","ZCTA5 47924","141",
"8600000US47925","ZCTA5 47925","203",
"8600000US47926","ZCTA5 47926","1097",
"8600000US47928","ZCTA5 47928","2047",
"8600000US47929","ZCTA5 47929","774",
"8600000US47930","ZCTA5 47930","1094",
"8600000US47932","ZCTA5 47932","5357",
"8600000US47933","ZCTA5 47933","27937",
"8600000US47940","ZCTA5 47940","1433",
"8600000US47941","ZCTA5 47941","1300",
"8600000US47942","ZCTA5 47942","660",
"8600000US47943","ZCTA5 47943","932",
"8600000US47944","ZCTA5 47944","3623",
"8600000US47946","ZCTA5 47946","2044",
"8600000US47948","ZCTA5 47948","1359",
"8600000US47949","ZCTA5 47949","1332",
"8600000US47950","ZCTA5 47950","912",
"8600000US47951","ZCTA5 47951","2252",
"8600000US47952","ZCTA5 47952","2798",
"8600000US47954","ZCTA5 47954","2220",
"8600000US47955","ZCTA5 47955","1088",
"8600000US47957","ZCTA5 47957","1894",
"8600000US47958","ZCTA5 47958","209",
"8600000US47959","ZCTA5 47959","2822",
"8600000US47960","ZCTA5 47960","15003",
"8600000US47963","ZCTA5 47963","1949",
"8600000US47964","ZCTA5 47964","122",
"8600000US47965","ZCTA5 47965","646",
"8600000US47966","ZCTA5 47966","461",
"8600000US47967","ZCTA5 47967","772",
"8600000US47968","ZCTA5 47968","982",
"8600000US47969","ZCTA5 47969","145",
"8600000US47970","ZCTA5 47970","2034",
"8600000US47971","ZCTA5 47971","1865",
"8600000US47974","ZCTA5 47974","1186",
"8600000US47975","ZCTA5 47975","653",
"8600000US47977","ZCTA5 47977","2206",
"8600000US47978","ZCTA5 47978","11793",
"8600000US47980","ZCTA5 47980","1096",
"8600000US47981","ZCTA5 47981","849",
"8600000US47982","ZCTA5 47982","143",
"8600000US47983","ZCTA5 47983","347",
"8600000US47987","ZCTA5 47987","4049",
"8600000US47989","ZCTA5 47989","1281",
"8600000US47990","ZCTA5 47990","1627",
"8600000US47991","ZCTA5 47991","1070",
"8600000US47992","ZCTA5 47992","1465",
"8600000US47993","ZCTA5 47993","3918",
"8600000US47994","ZCTA5 47994","476",
"8600000US47995","ZCTA5 47995","1743",
"8600000US47997","ZCTA5 47997","139",
"8600000US48001","ZCTA5 48001","11986",
"8600000US48002","ZCTA5 48002","3285",
"8600000US48003","ZCTA5 48003","6070",
"8600000US48005","ZCTA5 48005","5379",
"8600000US48006","ZCTA5 48006","4007",
"8600000US48009","ZCTA5 48009","20107",
"8600000US48014","ZCTA5 48014","4256",
"8600000US48015","ZCTA5 48015","8257",
"8600000US48017","ZCTA5 48017","11805",
"8600000US48021","ZCTA5 48021","32353",
"8600000US48022","ZCTA5 48022","2654",
"8600000US48023","ZCTA5 48023","5178",
"8600000US48025","ZCTA5 48025","14543",
"8600000US48026","ZCTA5 48026","14480",
"8600000US48027","ZCTA5 48027","3249",
"8600000US48028","ZCTA5 48028","1190",
"8600000US48030","ZCTA5 48030","16422",
"8600000US48032","ZCTA5 48032","2322",
"8600000US48033","ZCTA5 48033","16064",
"8600000US48034","ZCTA5 48034","12590",
"8600000US48035","ZCTA5 48035","34788",
"8600000US48036","ZCTA5 48036","20980",
"8600000US48038","ZCTA5 48038","41057",
"8600000US48039","ZCTA5 48039","7807",
"8600000US48040","ZCTA5 48040","9956",
"8600000US48041","ZCTA5 48041","4561",
"8600000US48042","ZCTA5 48042","27291",
"8600000US48043","ZCTA5 48043","16305",
"8600000US48044","ZCTA5 48044","52289",
"8600000US48045","ZCTA5 48045","24604",
"8600000US48047","ZCTA5 48047","39415",
"8600000US48048","ZCTA5 48048","7548",
"8600000US48049","ZCTA5 48049","5582",
"8600000US48050","ZCTA5 48050","1653",
"8600000US48051","ZCTA5 48051","17319",
"8600000US48054","ZCTA5 48054","7339",
"8600000US48059","ZCTA5 48059","15123",
"8600000US48060","ZCTA5 48060","40831",
"8600000US48062","ZCTA5 48062","9373",
"8600000US48063","ZCTA5 48063","4070",
"8600000US48064","ZCTA5 48064","4107",
"8600000US48065","ZCTA5 48065","10547",
"8600000US48066","ZCTA5 48066","47388",
"8600000US48067","ZCTA5 48067","24458",
"8600000US48069","ZCTA5 48069","2526",
"8600000US48070","ZCTA5 48070","6238",
"8600000US48071","ZCTA5 48071","29694",
"8600000US48072","ZCTA5 48072","14970",
"8600000US48073","ZCTA5 48073","32798",
"8600000US48074","ZCTA5 48074","9356",
"8600000US48075","ZCTA5 48075","21790",
"8600000US48076","ZCTA5 48076","25386",
"8600000US48079","ZCTA5 48079","12304",
"8600000US48080","ZCTA5 48080","22494",
"8600000US48081","ZCTA5 48081","20635",
"8600000US48082","ZCTA5 48082","16549",
"8600000US48083","ZCTA5 48083","22507",
"8600000US48084","ZCTA5 48084","14231",
"8600000US48085","ZCTA5 48085","24660",
"8600000US48088","ZCTA5 48088","22255",
"8600000US48089","ZCTA5 48089","31978",
"8600000US48091","ZCTA5 48091","31106",
"8600000US48092","ZCTA5 48092","25680",
"8600000US48093","ZCTA5 48093","23037",
"8600000US48094","ZCTA5 48094","18028",
"8600000US48095","ZCTA5 48095","4906",
"8600000US48096","ZCTA5 48096","3739",
"8600000US48097","ZCTA5 48097","5499",
"8600000US48098","ZCTA5 48098","19582",
"8600000US48101","ZCTA5 48101","28200",
"8600000US48103","ZCTA5 48103","53057",
"8600000US48104","ZCTA5 48104","38315",
"8600000US48105","ZCTA5 48105","33905",
"8600000US48108","ZCTA5 48108","26164",
"8600000US48109","ZCTA5 48109","6904",
"8600000US48111","ZCTA5 48111","42313",
"8600000US48114","ZCTA5 48114","19702",
"8600000US48116","ZCTA5 48116","26432",
"8600000US48117","ZCTA5 48117","10124",
"8600000US48118","ZCTA5 48118","12552",
"8600000US48120","ZCTA5 48120","8274",
"8600000US48122","ZCTA5 48122","10727",
"8600000US48124","ZCTA5 48124","31732",
"8600000US48125","ZCTA5 48125","21273",
"8600000US48126","ZCTA5 48126","47465",
"8600000US48127","ZCTA5 48127","36501",
"8600000US48128","ZCTA5 48128","10682",
"8600000US48130","ZCTA5 48130","14420",
"8600000US48131","ZCTA5 48131","6764",
"8600000US48133","ZCTA5 48133","5753",
"8600000US48134","ZCTA5 48134","21408",
"8600000US48135","ZCTA5 48135","27665",
"8600000US48137","ZCTA5 48137","4796",
"8600000US48138","ZCTA5 48138","10371",
"8600000US48139","ZCTA5 48139","206",
"8600000US48140","ZCTA5 48140","3095",
"8600000US48141","ZCTA5 48141","25366",
"8600000US48143","ZCTA5 48143","32",
"8600000US48144","ZCTA5 48144","9952",
"8600000US48145","ZCTA5 48145","3503",
"8600000US48146","ZCTA5 48146","38098",
"8600000US48150","ZCTA5 48150","27127",
"8600000US48152","ZCTA5 48152","31173",
"8600000US48154","ZCTA5 48154","38642",
"8600000US48157","ZCTA5 48157","1436",
"8600000US48158","ZCTA5 48158","7309",
"8600000US48159","ZCTA5 48159","2582",
"8600000US48160","ZCTA5 48160","13785",
"8600000US48161","ZCTA5 48161","26470",
"8600000US48162","ZCTA5 48162","29344",
"8600000US48164","ZCTA5 48164","9175",
"8600000US48165","ZCTA5 48165","6339",
"8600000US48166","ZCTA5 48166","11569",
"8600000US48167","ZCTA5 48167","21534",
"8600000US48168","ZCTA5 48168","21781",
"8600000US48169","ZCTA5 48169","20813",
"8600000US48170","ZCTA5 48170","39963",
"8600000US48173","ZCTA5 48173","12700",
"8600000US48174","ZCTA5 48174","31515",
"8600000US48176","ZCTA5 48176","21447",
"8600000US48177","ZCTA5 48177","218",
"8600000US48178","ZCTA5 48178","29320",
"8600000US48179","ZCTA5 48179","3274",
"8600000US48180","ZCTA5 48180","63131",
"8600000US48182","ZCTA5 48182","21708",
"8600000US48183","ZCTA5 48183","43182",
"8600000US48184","ZCTA5 48184","17643",
"8600000US48185","ZCTA5 48185","47618",
"8600000US48186","ZCTA5 48186","36506",
"8600000US48187","ZCTA5 48187","49148",
"8600000US48188","ZCTA5 48188","41025",
"8600000US48189","ZCTA5 48189","13632",
"8600000US48190","ZCTA5 48190","107",
"8600000US48191","ZCTA5 48191","4054",
"8600000US48192","ZCTA5 48192","25883",
"8600000US48193","ZCTA5 48193","15623",
"8600000US48195","ZCTA5 48195","30047",
"8600000US48197","ZCTA5 48197","61132",
"8600000US48198","ZCTA5 48198","38186",
"8600000US48201","ZCTA5 48201","12814",
"8600000US48202","ZCTA5 48202","16603",
"8600000US48203","ZCTA5 48203","28409",
"8600000US48204","ZCTA5 48204","27997",
"8600000US48205","ZCTA5 48205","44045",
"8600000US48206","ZCTA5 48206","21954",
"8600000US48207","ZCTA5 48207","20252",
"8600000US48208","ZCTA5 48208","10234",
"8600000US48209","ZCTA5 48209","32262",
"8600000US48210","ZCTA5 48210","31017",
"8600000US48211","ZCTA5 48211","7082",
"8600000US48212","ZCTA5 48212","39038",
"8600000US48213","ZCTA5 48213","27712",
"8600000US48214","ZCTA5 48214","22759",
"8600000US48215","ZCTA5 48215","13565",
"8600000US48216","ZCTA5 48216","5645",
"8600000US48217","ZCTA5 48217","8210",
"8600000US48218","ZCTA5 48218","7903",
"8600000US48219","ZCTA5 48219","46931",
"8600000US48220","ZCTA5 48220","22319",
"8600000US48221","ZCTA5 48221","38727",
"8600000US48223","ZCTA5 48223","25336",
"8600000US48224","ZCTA5 48224","44439",
"8600000US48225","ZCTA5 48225","14554",
"8600000US48226","ZCTA5 48226","5302",
"8600000US48227","ZCTA5 48227","45380",
"8600000US48228","ZCTA5 48228","52130",
"8600000US48229","ZCTA5 48229","9556",
"8600000US48230","ZCTA5 48230","16976",
"8600000US48233","ZCTA5 48233","0",
"8600000US48234","ZCTA5 48234","36140",
"8600000US48235","ZCTA5 48235","45063",
"8600000US48236","ZCTA5 48236","30607",
"8600000US48237","ZCTA5 48237","29319",
"8600000US48238","ZCTA5 48238","31743",
"8600000US48239","ZCTA5 48239","35524",
"8600000US48240","ZCTA5 48240","17722",
"8600000US48242","ZCTA5 48242","0",
"8600000US48243","ZCTA5 48243","0",
"8600000US48301","ZCTA5 48301","14127",
"8600000US48302","ZCTA5 48302","15360",
"8600000US48304","ZCTA5 48304","16009",
"8600000US48306","ZCTA5 48306","26691",
"8600000US48307","ZCTA5 48307","41369",
"8600000US48309","ZCTA5 48309","29135",
"8600000US48310","ZCTA5 48310","42766",
"8600000US48312","ZCTA5 48312","32720",
"8600000US48313","ZCTA5 48313","33952",
"8600000US48314","ZCTA5 48314","20245",
"8600000US48315","ZCTA5 48315","26563",
"8600000US48316","ZCTA5 48316","25404",
"8600000US48317","ZCTA5 48317","26610",
"8600000US48320","ZCTA5 48320","4589",
"8600000US48322","ZCTA5 48322","31265",
"8600000US48323","ZCTA5 48323","17708",
"8600000US48324","ZCTA5 48324","17350",
"8600000US48326","ZCTA5 48326","20298",
"8600000US48327","ZCTA5 48327","21559",
"8600000US48328","ZCTA5 48328","24960",
"8600000US48329","ZCTA5 48329","25009",
"8600000US48331","ZCTA5 48331","21503",
"8600000US48334","ZCTA5 48334","18540",
"8600000US48335","ZCTA5 48335","22398",
"8600000US48336","ZCTA5 48336","25486",
"8600000US48340","ZCTA5 48340","24307",
"8600000US48341","ZCTA5 48341","17139",
"8600000US48342","ZCTA5 48342","18407",
"8600000US48346","ZCTA5 48346","22567",
"8600000US48348","ZCTA5 48348","23387",
"8600000US48350","ZCTA5 48350","7100",
"8600000US48353","ZCTA5 48353","6481",
"8600000US48356","ZCTA5 48356","8407",
"8600000US48357","ZCTA5 48357","8170",
"8600000US48359","ZCTA5 48359","8044",
"8600000US48360","ZCTA5 48360","11651",
"8600000US48362","ZCTA5 48362","15141",
"8600000US48363","ZCTA5 48363","4978",
"8600000US48367","ZCTA5 48367","4727",
"8600000US48370","ZCTA5 48370","1685",
"8600000US48371","ZCTA5 48371","23155",
"8600000US48374","ZCTA5 48374","14049",
"8600000US48375","ZCTA5 48375","21801",
"8600000US48377","ZCTA5 48377","15244",
"8600000US48380","ZCTA5 48380","7404",
"8600000US48381","ZCTA5 48381","12605",
"8600000US48382","ZCTA5 48382","21945",
"8600000US48383","ZCTA5 48383","12701",
"8600000US48386","ZCTA5 48386","17434",
"8600000US48390","ZCTA5 48390","22898",
"8600000US48393","ZCTA5 48393","16111",
"8600000US48397","ZCTA5 48397","0",
"8600000US48401","ZCTA5 48401","1439",
"8600000US48411","ZCTA5 48411","156",
"8600000US48412","ZCTA5 48412","5682",
"8600000US48413","ZCTA5 48413","7551",
"8600000US48414","ZCTA5 48414","2492",
"8600000US48415","ZCTA5 48415","9471",
"8600000US48416","ZCTA5 48416","5002",
"8600000US48417","ZCTA5 48417","2983",
"8600000US48418","ZCTA5 48418","4312",
"8600000US48419","ZCTA5 48419","2740",
"8600000US48420","ZCTA5 48420","22078",
"8600000US48421","ZCTA5 48421","6647",
"8600000US48422","ZCTA5 48422","6400",
"8600000US48423","ZCTA5 48423","32708",
"8600000US48426","ZCTA5 48426","1022",
"8600000US48427","ZCTA5 48427","2879",
"8600000US48428","ZCTA5 48428","5027",
"8600000US48429","ZCTA5 48429","8944",
"8600000US48430","ZCTA5 48430","36738",
"8600000US48432","ZCTA5 48432","636",
"8600000US48433","ZCTA5 48433","26497",
"8600000US48434","ZCTA5 48434","104",
"8600000US48435","ZCTA5 48435","2083",
"8600000US48436","ZCTA5 48436","3764",
"8600000US48437","ZCTA5 48437","581",
"8600000US48438","ZCTA5 48438","6951",
"8600000US48439","ZCTA5 48439","49209",
"8600000US48440","ZCTA5 48440","157",
"8600000US48441","ZCTA5 48441","4085",
"8600000US48442","ZCTA5 48442","20669",
"8600000US48444","ZCTA5 48444","9327",
"8600000US48445","ZCTA5 48445","1370",
"8600000US48446","ZCTA5 48446","30749",
"8600000US48449","ZCTA5 48449","3147",
"8600000US48450","ZCTA5 48450","4780",
"8600000US48451","ZCTA5 48451","14767",
"8600000US48453","ZCTA5 48453","5146",
"8600000US48454","ZCTA5 48454","1324",
"8600000US48455","ZCTA5 48455","7974",
"8600000US48456","ZCTA5 48456","858",
"8600000US48457","ZCTA5 48457","8436",
"8600000US48458","ZCTA5 48458","20538",
"8600000US48460","ZCTA5 48460","2330",
"8600000US48461","ZCTA5 48461","8428",
"8600000US48462","ZCTA5 48462","13266",
"8600000US48463","ZCTA5 48463","4627",
"8600000US48464","ZCTA5 48464","2231",
"8600000US48465","ZCTA5 48465","629",
"8600000US48466","ZCTA5 48466","1578",
"8600000US48467","ZCTA5 48467","2337",
"8600000US48468","ZCTA5 48468","1294",
"8600000US48469","ZCTA5 48469","1245",
"8600000US48470","ZCTA5 48470","784",
"8600000US48471","ZCTA5 48471","5745",
"8600000US48472","ZCTA5 48472","1912",
"8600000US48473","ZCTA5 48473","22507",
"8600000US48475","ZCTA5 48475","2766",
"8600000US48476","ZCTA5 48476","577",
"8600000US48502","ZCTA5 48502","1164",
"8600000US48503","ZCTA5 48503","25168",
"8600000US48504","ZCTA5 48504","30926",
"8600000US48505","ZCTA5 48505","25710",
"8600000US48506","ZCTA5 48506","30019",
"8600000US48507","ZCTA5 48507","30607",
"8600000US48509","ZCTA5 48509","9470",
"8600000US48519","ZCTA5 48519","7465",
"8600000US48529","ZCTA5 48529","10271",
"8600000US48532","ZCTA5 48532","19375",
"8600000US48551","ZCTA5 48551","0",
"8600000US48553","ZCTA5 48553","0",
"8600000US48554","ZCTA5 48554","0",
"8600000US48601","ZCTA5 48601","38406",
"8600000US48602","ZCTA5 48602","30119",
"8600000US48603","ZCTA5 48603","26913",
"8600000US48604","ZCTA5 48604","13074",
"8600000US48607","ZCTA5 48607","1774",
"8600000US48609","ZCTA5 48609","12461",
"8600000US48610","ZCTA5 48610","3083",
"8600000US48611","ZCTA5 48611","6554",
