ZIP,SCHOOL_YEAR,school_count,abs_change,pct_growth
31415,2021,3.0,0.0,0.0
31419,2021,6.0,0.0,0.0
31501,2021,3.0,0.0,0.0
31503,2021,7.0,0.0,0.0
31510,2021,4.0,0.0,0.0
31512,2021,1.0,0.0,0.0
31513,2021,5.0,0.0,0.0
31516,2021,4.0,0.0,0.0
31519,2021,1.0,0.0,0.0
31520,2021,7.0,0.0,0.0
31522,2021,2.0,0.0,0.0
31523,2021,4.0,0.0,0.0
31525,2021,5.0,0.0,0.0
31533,2021,6.0,0.0,0.0
31535,2021,2.0,0.0,0.0
31537,2021,4.0,0.0,0.0
31539,2021,4.0,0.0,0.0
31542,2021,1.0,0.0,0.0
31545,2021,4.0,0.0,0.0
31546,2021,2.0,0.0,0.0
31548,2021,5.0,0.0,0.0
31553,2021,4.0,0.0,0.0
31554,2021,1.0,0.0,0.0
31555,2021,1.0,0.0,0.0
31557,2021,1.0,0.0,0.0
31558,2021,5.0,0.0,0.0
31560,2021,1.0,0.0,0.0
31563,2021,1.0,0.0,0.0
31566,2021,2.0,0.0,0.0
31567,2021,1.0,0.0,0.0
31569,2021,2.0,0.0,0.0
31601,2021,9.0,0.0,0.0
31602,2021,5.0,0.0,0.0
31605,2021,4.0,0.0,0.0
31620,2021,2.0,0.0,0.0
31632,2021,2.0,0.0,0.0
31634,2021,3.0,0.0,0.0
31635,2021,4.0,0.0,0.0
31636,2021,1.0,0.0,0.0
31637,2021,0.0,0.0,0.0
31638,2021,1.0,0.0,0.0
31639,2021,5.0,0.0,0.0
31642,2021,3.0,0.0,0.0
31643,2021,5.0,0.0,0.0
31647,2021,2.0,0.0,0.0
31648,2021,2.0,0.0,0.0
31650,2021,1.0,0.0,0.0
31701,2021,5.0,0.0,0.0
31705,2021,8.0,0.0,0.0
31707,2021,6.0,0.0,0.0
31709,2021,3.0,0.0,0.0
31714,2021,3.0,-1.0,-0.25
31716,2021,2.0,-1.0,-0.33333333333333337
31719,2021,6.0,0.0,0.0
31721,2021,2.0,0.0,0.0
31730,2021,4.0,0.0,0.0
31744,2021,1.0,0.0,0.0
31750,2021,5.0,0.0,0.0
31753,2021,1.0,0.0,0.0
31756,2021,1.0,0.0,0.0
31757,2021,2.0,0.0,0.0
31763,2021,8.0,0.0,0.0
31768,2021,7.0,-1.0,-0.125
31771,2021,2.0,0.0,0.0
31774,2021,3.0,0.0,0.0
31775,2021,1.0,0.0,0.0
31779,2021,4.0,0.0,0.0
31788,2021,1.0,0.0,0.0
31791,2021,5.0,0.0,0.0
31792,2021,11.0,0.0,0.0
31793,2021,1.0,0.0,0.0
31794,2021,9.0,0.0,0.0
31803,2021,2.0,0.0,0.0
31804,2021,2.0,0.0,0.0
31805,2021,3.0,0.0,0.0
31806,2021,2.0,0.0,0.0
31807,2021,1.0,0.0,0.0
31808,2021,1.0,0.0,0.0
31811,2021,3.0,0.0,0.0
31815,2021,3.0,0.0,0.0
31816,2021,3.0,0.0,0.0
31820,2021,6.0,0.0,0.0
31824,2021,2.0,0.0,0.0
31827,2021,1.0,0.0,0.0
31830,2021,1.0,0.0,0.0
31833,2021,1.0,0.0,0.0
31901,2021,2.0,0.0,0.0
31903,2021,7.0,0.0,0.0
31904,2021,8.0,-1.0,-0.11111111111111116
31906,2021,10.0,0.0,0.0
31907,2021,14.0,0.0,0.0
31909,2021,8.0,0.0,0.0
32003,2021,5.0,0.0,0.0
32008,2021,2.0,0.0,0.0
32009,2021,1.0,0.0,0.0
32011,2021,4.0,0.0,0.0
32024,2021,4.0,0.0,0.0
32025,2021,6.0,-1.0,-0.1428571428571429
32033,2021,1.0,0.0,0.0
32034,2021,8.0,0.0,0.0
32038,2021,2.0,0.0,0.0
32040,2021,2.0,0.0,0.0
32043,2021,9.0,0.0,0.0
32044,2021,1.0,0.0,0.0
32046,2021,2.0,0.0,0.0
32052,2021,7.0,-1.0,-0.125
32054,2021,6.0,-1.0,-0.1428571428571429
32055,2021,7.0,-1.0,-0.125
32058,2021,1.0,0.0,0.0
32059,2021,1.0,0.0,0.0
32063,2021,7.0,0.0,0.0
32064,2021,14.0,1.0,0.07692307692307687
32065,2021,8.0,0.0,0.0
32066,2021,6.0,0.0,0.0
32068,2021,10.0,0.0,0.0
32073,2021,14.0,0.0,0.0
32080,2021,1.0,0.0,0.0
32081,2021,4.0,0.0,0.0
32082,2021,3.0,0.0,0.0
32083,2021,1.0,0.0,0.0
32084,2021,26.0,3.0,0.13043478260869557
32086,2021,4.0,0.0,0.0
32091,2021,11.0,1.0,0.10000000000000009
32092,2021,5.0,0.0,0.0
32095,2021,4.0,1.0,0.33333333333333326
32096,2021,0.0,0.0,0.0
32097,2021,5.0,0.0,0.0
32110,2021,5.0,0.0,0.0
32112,2021,3.0,0.0,0.0
32113,2021,2.0,0.0,0.0
32114,2021,6.0,0.0,0.0
32117,2021,6.0,0.0,0.0
32118,2021,4.0,0.0,0.0
32119,2021,1.0,0.0,0.0
32124,2021,5.0,0.0,0.0
32127,2021,4.0,0.0,0.0
32128,2021,2.0,0.0,0.0
32129,2021,9.0,0.0,0.0
32130,2021,1.0,0.0,0.0
32132,2021,1.0,0.0,0.0
32134,2021,1.0,0.0,0.0
32136,2021,1.0,0.0,0.0
32137,2021,3.0,-1.0,-0.25
32140,2021,1.0,0.0,0.0
32141,2021,1.0,0.0,0.0
32145,2021,1.0,0.0,0.0
32148,2021,3.0,0.0,0.0
32159,2021,1.0,0.0,0.0
32162,2021,1.0,0.0,0.0
32164,2021,5.0,0.0,0.0
32168,2021,5.0,0.0,0.0
32169,2021,1.0,0.0,0.0
32174,2021,6.0,0.0,0.0
32176,2021,1.0,0.0,0.0
32177,2021,15.0,0.0,0.0
32180,2021,2.0,0.0,0.0
32187,2021,1.0,0.0,0.0
32195,2021,1.0,0.0,0.0
32202,2021,2.0,0.0,0.0
32204,2021,3.0,1.0,0.5
32205,2021,7.0,0.0,0.0
32206,2021,11.0,1.0,0.10000000000000009
32207,2021,10.0,-6.0,-0.375
32208,2021,7.0,-1.0,-0.125
32209,2021,19.0,-1.0,-0.050000000000000044
32210,2021,18.0,0.0,0.0
32211,2021,10.0,-2.0,-0.16666666666666663
32216,2021,9.0,0.0,0.0
32217,2021,8.0,4.0,1.0
32218,2021,13.0,0.0,0.0
32219,2021,2.0,0.0,0.0
32220,2021,2.0,0.0,0.0
32221,2021,4.0,0.0,0.0
32222,2021,1.0,0.0,0.0
32223,2021,1.0,0.0,0.0
32224,2021,3.0,0.0,0.0
32225,2021,7.0,0.0,0.0
32226,2021,2.0,0.0,0.0
32233,2021,6.0,0.0,0.0
32234,2021,3.0,0.0,0.0
32244,2021,7.0,1.0,0.16666666666666674
32246,2021,9.0,-1.0,-0.09999999999999998
32250,2021,4.0,0.0,0.0
32254,2021,9.0,0.0,0.0
32256,2021,10.0,0.0,0.0
32257,2021,10.0,0.0,0.0
32258,2021,4.0,0.0,0.0
32259,2021,11.0,0.0,0.0
32266,2021,2.0,0.0,0.0
32276,2021,1.0,1.0,0.0
32277,2021,6.0,0.0,0.0
32301,2021,3.0,0.0,0.0
32303,2021,9.0,-1.0,-0.09999999999999998
32304,2021,13.0,-1.0,-0.0714285714285714
32305,2021,3.0,0.0,0.0
32307,2021,2.0,0.0,0.0
32308,2021,6.0,0.0,0.0
32309,2021,3.0,0.0,0.0
32310,2021,6.0,0.0,0.0
32311,2021,7.0,1.0,0.16666666666666674
32312,2021,6.0,0.0,0.0
32317,2021,3.0,0.0,0.0
32320,2021,1.0,0.0,0.0
32321,2021,8.0,0.0,0.0
32324,2021,2.0,0.0,0.0
32327,2021,14.0,1.0,0.07692307692307687
32328,2021,6.0,2.0,0.5
32331,2021,3.0,-1.0,-0.25
32332,2021,0.0,0.0,0.0
32333,2021,2.0,0.0,0.0
32334,2021,1.0,0.0,0.0
32340,2021,8.0,-1.0,-0.11111111111111116
32344,2021,6.0,0.0,0.0
32347,2021,9.0,-1.0,-0.09999999999999998
32348,2021,1.0,0.0,0.0
32350,2021,1.0,0.0,0.0
32351,2021,14.0,0.0,0.0
32352,2021,0.0,0.0,0.0
32355,2021,1.0,0.0,0.0
32359,2021,1.0,0.0,0.0
32399,2021,0.0,0.0,0.0
32401,2021,14.0,-5.0,-0.26315789473684215
32403,2021,1.0,0.0,0.0
32404,2021,8.0,0.0,0.0
32405,2021,14.0,0.0,0.0
32407,2021,3.0,0.0,0.0
32408,2021,1.0,0.0,0.0
32409,2021,2.0,0.0,0.0
32413,2021,2.0,0.0,0.0
32414,2021,0.0,0.0,0.0
32421,2021,1.0,0.0,0.0
32424,2021,6.0,-1.0,-0.1428571428571429
32425,2021,7.0,0.0,0.0
32428,2021,7.0,0.0,0.0
32430,2021,1.0,0.0,0.0
32431,2021,2.0,0.0,0.0
32433,2021,5.0,0.0,0.0
32435,2021,8.0,0.0,0.0
32439,2021,3.0,0.0,0.0
32440,2021,4.0,0.0,0.0
32442,2021,1.0,0.0,0.0
32444,2021,3.0,0.0,0.0
32445,2021,1.0,0.0,0.0
32446,2021,11.0,1.0,0.10000000000000009
32448,2021,3.0,0.0,0.0
32455,2021,2.0,0.0,0.0
32456,2021,4.0,1.0,0.33333333333333326
32459,2021,6.0,0.0,0.0
32460,2021,2.0,0.0,0.0
32461,2021,0.0,0.0,0.0
32462,2021,3.0,0.0,0.0
32465,2021,3.0,0.0,0.0
32466,2021,1.0,0.0,0.0
32501,2021,5.0,-1.0,-0.16666666666666663
32502,2021,0.0,0.0,0.0
32503,2021,13.0,0.0,0.0
32504,2021,5.0,0.0,0.0
32505,2021,5.0,0.0,0.0
32506,2021,8.0,0.0,0.0
32507,2021,4.0,-1.0,-0.19999999999999996
32511,2021,1.0,0.0,0.0
32514,2021,3.0,0.0,0.0
32526,2021,9.0,0.0,0.0
32531,2021,1.0,0.0,0.0
32533,2021,4.0,0.0,0.0
32534,2021,6.0,0.0,0.0
32535,2021,3.0,0.0,0.0
32536,2021,9.0,0.0,0.0
32538,2021,1.0,0.0,0.0
32539,2021,9.0,0.0,0.0
32541,2021,3.0,1.0,0.5
32542,2021,1.0,0.0,0.0
32547,2021,6.0,0.0,0.0
32548,2021,10.0,-1.0,-0.09090909090909094
32550,2021,0.0,0.0,0.0
32561,2021,4.0,0.0,0.0
32563,2021,3.0,0.0,0.0
32565,2021,3.0,0.0,0.0
32566,2021,6.0,0.0,0.0
32567,2021,1.0,0.0,0.0
32568,2021,1.0,0.0,0.0
32569,2021,2.0,0.0,0.0
32570,2021,18.0,1.0,0.05882352941176472
32571,2021,5.0,0.0,0.0
32577,2021,1.0,0.0,0.0
32578,2021,6.0,0.0,0.0
32579,2021,3.0,0.0,0.0
32580,2021,2.0,0.0,0.0
32583,2021,4.0,0.0,0.0
32601,2021,6.0,0.0,0.0
32603,2021,1.0,0.0,0.0
32605,2021,6.0,1.0,0.19999999999999996
32606,2021,5.0,1.0,0.25
32607,2021,1.0,0.0,0.0
32608,2021,7.0,-1.0,-0.125
32609,2021,12.0,-1.0,-0.07692307692307687
32615,2021,6.0,0.0,0.0
32617,2021,2.0,0.0,0.0
32618,2021,1.0,0.0,0.0
32619,2021,2.0,0.0,0.0
32621,2021,7.0,0.0,0.0
32622,2021,1.0,0.0,0.0
32625,2021,1.0,0.0,0.0
32626,2021,4.0,0.0,0.0
32628,2021,9.0,0.0,0.0
32640,2021,3.0,0.0,0.0
32641,2021,12.0,1.0,0.09090909090909083
32643,2021,1.0,0.0,0.0
32653,2021,1.0,0.0,0.0
32656,2021,3.0,0.0,0.0
32663,2021,1.0,0.0,0.0
32664,2021,1.0,0.0,0.0
32666,2021,1.0,0.0,0.0
32667,2021,2.0,0.0,0.0
32669,2021,4.0,0.0,0.0
32680,2021,1.0,0.0,0.0
32686,2021,1.0,0.0,0.0
32693,2021,6.0,0.0,0.0
32694,2021,0.0,0.0,0.0
32696,2021,3.0,0.0,0.0
32701,2021,2.0,0.0,0.0
32702,2021,1.0,0.0,0.0
32703,2021,9.0,1.0,0.125
32707,2021,4.0,0.0,0.0
32708,2021,8.0,0.0,0.0
32712,2021,8.0,0.0,0.0
32713,2021,3.0,0.0,0.0
32714,2021,4.0,0.0,0.0
32720,2021,6.0,0.0,0.0
32724,2021,5.0,0.0,0.0
32725,2021,10.0,0.0,0.0
32726,2021,9.0,0.0,0.0
32730,2021,1.0,0.0,0.0
32732,2021,1.0,0.0,0.0
32736,2021,3.0,0.0,0.0
32738,2021,5.0,0.0,0.0
32744,2021,2.0,0.0,0.0
32746,2021,13.0,0.0,0.0
32750,2021,5.0,0.0,0.0
32751,2021,5.0,0.0,0.0
32754,2021,2.0,0.0,0.0
32757,2021,5.0,0.0,0.0
32759,2021,1.0,0.0,0.0
32763,2021,4.0,0.0,0.0
32764,2021,1.0,0.0,0.0
32765,2021,9.0,0.0,0.0
32766,2021,3.0,0.0,0.0
32767,2021,3.0,1.0,0.5
32771,2021,12.0,0.0,0.0
32773,2021,10.0,1.0,0.11111111111111116
32775,2021,1.0,0.0,0.0
32776,2021,1.0,0.0,0.0
32778,2021,7.0,1.0,0.16666666666666674
32779,2021,2.0,0.0,0.0
32780,2021,8.0,0.0,0.0
32784,2021,3.0,0.0,0.0
32789,2021,1.0,0.0,0.0
32792,2021,7.0,0.0,0.0
32796,2021,4.0,0.0,0.0
32798,2021,1.0,0.0,0.0
32801,2021,10.0,-4.0,-0.2857142857142857
32803,2021,7.0,0.0,0.0
32804,2021,11.0,0.0,0.0
32805,2021,9.0,0.0,0.0
32806,2021,6.0,0.0,0.0
32807,2021,10.0,0.0,0.0
32808,2021,11.0,0.0,0.0
32809,2021,12.0,0.0,0.0
32810,2021,8.0,0.0,0.0
32811,2021,5.0,0.0,0.0
32812,2021,6.0,0.0,0.0
32814,2021,2.0,0.0,0.0
32817,2021,6.0,0.0,0.0
32818,2021,10.0,0.0,0.0
32819,2021,8.0,0.0,0.0
32820,2021,2.0,0.0,0.0
32821,2021,1.0,1.0,0.0
32822,2021,10.0,3.0,0.4285714285714286
32824,2021,9.0,0.0,0.0
32825,2021,8.0,0.0,0.0
32826,2021,4.0,-1.0,-0.19999999999999996
32827,2021,3.0,0.0,0.0
32828,2021,14.0,1.0,0.07692307692307687
32829,2021,4.0,0.0,0.0
32832,2021,6.0,0.0,0.0
32833,2021,2.0,0.0,0.0
32835,2021,15.0,0.0,0.0
32836,2021,3.0,0.0,0.0
32837,2021,9.0,0.0,0.0
32839,2021,6.0,0.0,0.0
32901,2021,4.0,0.0,0.0
32903,2021,2.0,0.0,0.0
32904,2021,7.0,0.0,0.0
32905,2021,5.0,0.0,0.0
32907,2021,6.0,0.0,0.0
32908,2021,3.0,0.0,0.0
32909,2021,7.0,0.0,0.0
32920,2021,1.0,0.0,0.0
32922,2021,7.0,0.0,0.0
32926,2021,3.0,0.0,0.0
32927,2021,7.0,0.0,0.0
32931,2021,4.0,0.0,0.0
32934,2021,1.0,0.0,0.0
32935,2021,11.0,0.0,0.0
32937,2021,6.0,0.0,0.0
32940,2021,10.0,1.0,0.11111111111111116
32948,2021,1.0,0.0,0.0
32951,2021,1.0,0.0,0.0
32952,2021,4.0,0.0,0.0
32953,2021,5.0,0.0,0.0
32955,2021,6.0,0.0,0.0
32958,2021,7.0,0.0,0.0
32960,2021,6.0,0.0,0.0
32962,2021,3.0,0.0,0.0
32963,2021,1.0,0.0,0.0
32966,2021,1.0,0.0,0.0
32967,2021,7.0,0.0,0.0
32968,2021,3.0,0.0,0.0
33004,2021,3.0,0.0,0.0
33009,2021,5.0,0.0,0.0
33010,2021,7.0,0.0,0.0
33012,2021,9.0,0.0,0.0
33013,2021,6.0,0.0,0.0
33014,2021,7.0,0.0,0.0
33015,2021,11.0,0.0,0.0
33016,2021,10.0,0.0,0.0
33018,2021,10.0,-1.0,-0.09090909090909094
33020,2021,18.0,0.0,0.0
33021,2021,10.0,1.0,0.11111111111111116
33023,2021,9.0,0.0,0.0
33024,2021,15.0,-1.0,-0.0625
33025,2021,11.0,1.0,0.10000000000000009
33026,2021,6.0,0.0,0.0
33027,2021,8.0,-1.0,-0.11111111111111116
33028,2021,4.0,0.0,0.0
33029,2021,13.0,0.0,0.0
33030,2021,20.0,1.0,0.05263157894736836
33031,2021,2.0,0.0,0.0
33032,2021,10.0,0.0,0.0
33033,2021,11.0,0.0,0.0
33034,2021,8.0,0.0,0.0
33035,2021,5.0,0.0,0.0
33036,2021,1.0,0.0,0.0
33037,2021,1.0,0.0,0.0
33040,2021,15.0,1.0,0.0714285714285714
33042,2021,1.0,0.0,0.0
33043,2021,1.0,0.0,0.0
33050,2021,2.0,0.0,0.0
33054,2021,13.0,0.0,0.0
33055,2021,11.0,0.0,0.0
33056,2021,10.0,1.0,0.11111111111111116
33060,2021,9.0,0.0,0.0
33063,2021,12.0,0.0,0.0
33064,2021,10.0,0.0,0.0
33065,2021,11.0,0.0,0.0
33066,2021,4.0,0.0,0.0
33067,2021,6.0,0.0,0.0
33068,2021,10.0,0.0,0.0
33069,2021,5.0,0.0,0.0
33070,2021,4.0,0.0,0.0
33071,2021,7.0,0.0,0.0
33073,2021,4.0,0.0,0.0
33076,2021,9.0,1.0,0.125
33122,2021,1.0,0.0,0.0
33125,2021,6.0,0.0,0.0
33126,2021,5.0,0.0,0.0
33127,2021,14.0,0.0,0.0
33128,2021,2.0,0.0,0.0
33129,2021,0.0,0.0,0.0
33130,2021,9.0,0.0,0.0
33132,2021,7.0,-1.0,-0.125
33133,2021,6.0,-1.0,-0.1428571428571429
33134,2021,2.0,0.0,0.0
33135,2021,10.0,0.0,0.0
33136,2021,10.0,-1.0,-0.09090909090909094
33137,2021,2.0,0.0,0.0
33138,2021,3.0,0.0,0.0
33139,2021,3.0,0.0,0.0
33140,2021,3.0,0.0,0.0
33141,2021,3.0,0.0,0.0
33142,2021,15.0,0.0,0.0
33143,2021,16.0,5.0,0.4545454545454546
33144,2021,3.0,0.0,0.0
33145,2021,2.0,0.0,0.0
33146,2021,4.0,0.0,0.0
33147,2021,17.0,-1.0,-0.05555555555555558
33149,2021,3.0,0.0,0.0
33150,2021,9.0,0.0,0.0
33154,2021,1.0,0.0,0.0
33155,2021,9.0,0.0,0.0
33156,2021,8.0,0.0,0.0
33157,2021,14.0,0.0,0.0
33160,2021,4.0,0.0,0.0
33161,2021,6.0,-1.0,-0.1428571428571429
33162,2021,10.0,0.0,0.0
33165,2021,13.0,0.0,0.0
33166,2021,10.0,0.0,0.0
33167,2021,6.0,0.0,0.0
33168,2021,5.0,0.0,0.0
33169,2021,8.0,0.0,0.0
33170,2021,5.0,0.0,0.0
33172,2021,11.0,0.0,0.0
33173,2021,12.0,0.0,0.0
33174,2021,3.0,0.0,0.0
33175,2021,10.0,0.0,0.0
33176,2021,15.0,0.0,0.0
33177,2021,10.0,0.0,0.0
33178,2021,10.0,2.0,0.25
33179,2021,4.0,0.0,0.0
33180,2021,7.0,0.0,0.0
33181,2021,3.0,0.0,0.0
33182,2021,1.0,0.0,0.0
33183,2021,10.0,-1.0,-0.09090909090909094
33184,2021,2.0,0.0,0.0
33185,2021,11.0,-1.0,-0.08333333333333337
33186,2021,6.0,0.0,0.0
33187,2021,0.0,0.0,0.0
33189,2021,4.0,0.0,0.0
33190,2021,3.0,0.0,0.0
33193,2021,3.0,0.0,0.0
33194,2021,3.0,0.0,0.0
33196,2021,8.0,0.0,0.0
33199,2021,0.0,0.0,0.0
33218,2021,1.0,0.0,0.0
33301,2021,3.0,0.0,0.0
33304,2021,4.0,0.0,0.0
33305,2021,2.0,0.0,0.0
33308,2021,0.0,0.0,0.0
33309,2021,7.0,-1.0,-0.125
33311,2021,23.0,0.0,0.0
33312,2021,9.0,0.0,0.0
33313,2021,12.0,0.0,0.0
33314,2021,8.0,0.0,0.0
33315,2021,4.0,0.0,0.0
33316,2021,2.0,0.0,0.0
33317,2021,10.0,0.0,0.0
33319,2021,4.0,2.0,1.0
33321,2021,6.0,0.0,0.0
33322,2021,3.0,0.0,0.0
33324,2021,4.0,0.0,0.0
33325,2021,4.0,0.0,0.0
33326,2021,4.0,0.0,0.0
33327,2021,2.0,0.0,0.0
33328,2021,4.0,0.0,0.0
33330,2021,2.0,0.0,0.0
33331,2021,5.0,0.0,0.0
33332,2021,5.0,0.0,0.0
33334,2021,7.0,0.0,0.0
33351,2021,8.0,0.0,0.0
33367,2021,0.0,0.0,0.0
33401,2021,5.0,1.0,0.25
33403,2021,7.0,0.0,0.0
33404,2021,9.0,0.0,0.0
33405,2021,5.0,0.0,0.0
33406,2021,11.0,0.0,0.0
33407,2021,13.0,-1.0,-0.0714285714285714
33408,2021,1.0,0.0,0.0
33409,2021,7.0,0.0,0.0
33410,2021,8.0,1.0,0.1428571428571428
33411,2021,17.0,0.0,0.0
33413,2021,4.0,1.0,0.33333333333333326
33414,2021,10.0,0.0,0.0
33415,2021,4.0,-1.0,-0.19999999999999996
33417,2021,4.0,0.0,0.0
33418,2021,4.0,-1.0,-0.19999999999999996
33426,2021,9.0,0.0,0.0
33428,2021,4.0,0.0,0.0
33430,2021,9.0,0.0,0.0
33431,2021,4.0,0.0,0.0
33432,2021,3.0,0.0,0.0
33433,2021,3.0,0.0,0.0
33434,2021,1.0,0.0,0.0
33435,2021,4.0,0.0,0.0
33436,2021,2.0,0.0,0.0
33437,2021,2.0,1.0,1.0
33438,2021,1.0,0.0,0.0
33440,2021,8.0,0.0,0.0
33441,2021,6.0,0.0,0.0
33442,2021,1.0,0.0,0.0
33444,2021,4.0,0.0,0.0
33445,2021,4.0,0.0,0.0
33446,2021,1.0,0.0,0.0
33449,2021,2.0,0.0,0.0
33455,2021,2.0,0.0,0.0
33458,2021,10.0,1.0,0.11111111111111116
33460,2021,5.0,-2.0,-0.2857142857142857
33461,2021,6.0,1.0,0.19999999999999996
33462,2021,8.0,0.0,0.0
33463,2021,11.0,0.0,0.0
33467,2021,6.0,0.0,0.0
33469,2021,1.0,0.0,0.0
33470,2021,7.0,0.0,0.0
33471,2021,6.0,0.0,0.0
33472,2021,6.0,0.0,0.0
33475,2021,0.0,0.0,0.0
33476,2021,4.0,0.0,0.0
33478,2021,1.0,0.0,0.0
33480,2021,1.0,0.0,0.0
33484,2021,1.0,0.0,0.0
33486,2021,3.0,0.0,0.0
33493,2021,1.0,0.0,0.0
33494,2021,2.0,2.0,0.0
33496,2021,4.0,0.0,0.0
33498,2021,4.0,0.0,0.0
33510,2021,6.0,0.0,0.0
33511,2021,4.0,0.0,0.0
33513,2021,6.0,1.0,0.19999999999999996
33523,2021,2.0,0.0,0.0
33525,2021,8.0,0.0,0.0
33527,2021,6.0,0.0,0.0
33534,2021,4.0,0.0,0.0
33538,2021,1.0,0.0,0.0
33542,2021,4.0,0.0,0.0
33543,2021,8.0,1.0,0.1428571428571428
33544,2021,5.0,0.0,0.0
33545,2021,6.0,1.0,0.19999999999999996
33547,2021,7.0,0.0,0.0
33548,2021,1.0,0.0,0.0
33549,2021,4.0,0.0,0.0
33556,2021,3.0,1.0,0.5
33558,2021,4.0,0.0,0.0
33559,2021,1.0,0.0,0.0
33563,2021,11.0,0.0,0.0
33565,2021,2.0,0.0,0.0
33566,2021,3.0,0.0,0.0
33567,2021,3.0,0.0,0.0
33569,2021,9.0,0.0,0.0
33570,2021,6.0,2.0,0.5
33572,2021,5.0,1.0,0.25
33573,2021,3.0,1.0,0.5
33576,2021,1.0,0.0,0.0
33578,2021,17.0,3.0,0.2142857142857142
33579,2021,6.0,0.0,0.0
33584,2021,11.0,0.0,0.0
33585,2021,0.0,0.0,0.0
33592,2021,4.0,0.0,0.0
33594,2021,2.0,0.0,0.0
33596,2021,6.0,0.0,0.0
33597,2021,2.0,0.0,0.0
33598,2021,5.0,0.0,0.0
33602,2021,14.0,-1.0,-0.06666666666666665
33603,2021,7.0,0.0,0.0
33604,2021,6.0,0.0,0.0
33605,2021,10.0,1.0,0.11111111111111116
33606,2021,2.0,0.0,0.0
33607,2021,10.0,0.0,0.0
33609,2021,2.0,0.0,0.0
33610,2021,23.0,0.0,0.0
33611,2021,4.0,0.0,0.0
33612,2021,15.0,2.0,0.15384615384615374
33613,2021,4.0,0.0,0.0
33614,2021,9.0,0.0,0.0
33615,2021,6.0,1.0,0.19999999999999996
33616,2021,4.0,0.0,0.0
33617,2021,11.0,0.0,0.0
33618,2021,3.0,0.0,0.0
33619,2021,14.0,0.0,0.0
33621,2021,1.0,0.0,0.0
33624,2021,5.0,0.0,0.0
33625,2021,6.0,1.0,0.19999999999999996
33626,2021,6.0,-1.0,-0.1428571428571429
33629,2021,5.0,0.0,0.0
33634,2021,4.0,0.0,0.0
33635,2021,3.0,0.0,0.0
33637,2021,1.0,0.0,0.0
33647,2021,11.0,0.0,0.0
33654,2021,0.0,0.0,0.0
33701,2021,1.0,0.0,0.0
33702,2021,3.0,0.0,0.0
33703,2021,3.0,-1.0,-0.25
33704,2021,2.0,0.0,0.0
33705,2021,6.0,-1.0,-0.1428571428571429
33706,2021,2.0,0.0,0.0
33707,2021,4.0,0.0,0.0
33708,2021,1.0,0.0,0.0
33709,2021,4.0,0.0,0.0
33710,2021,7.0,0.0,0.0
33711,2021,4.0,0.0,0.0
33712,2021,9.0,1.0,0.125
33713,2021,3.0,0.0,0.0
33714,2021,5.0,0.0,0.0
33755,2021,5.0,0.0,0.0
33756,2021,3.0,0.0,0.0
33759,2021,4.0,0.0,0.0
33760,2021,2.0,0.0,0.0
33761,2021,3.0,0.0,0.0
33762,2021,3.0,1.0,0.5
33763,2021,1.0,0.0,0.0
33764,2021,5.0,0.0,0.0
33765,2021,4.0,0.0,0.0
33770,2021,6.0,0.0,0.0
33771,2021,4.0,0.0,0.0
33772,2021,2.0,0.0,0.0
33773,2021,5.0,0.0,0.0
33774,2021,2.0,0.0,0.0
33776,2021,4.0,0.0,0.0
33777,2021,4.0,0.0,0.0
33778,2021,2.0,0.0,0.0
33781,2021,7.0,0.0,0.0
33782,2021,5.0,0.0,0.0
33801,2021,19.0,0.0,0.0
33803,2021,12.0,-1.0,-0.07692307692307687
33805,2021,6.0,1.0,0.19999999999999996
33809,2021,4.0,0.0,0.0
33810,2021,9.0,0.0,0.0
33811,2021,2.0,0.0,0.0
33812,2021,1.0,1.0,0.0
33813,2021,6.0,0.0,0.0
33815,2021,4.0,0.0,0.0
33820,2021,1.0,0.0,0.0
33823,2021,9.0,0.0,0.0
33825,2021,6.0,0.0,0.0
33827,2021,1.0,0.0,0.0
33830,2021,18.0,0.0,0.0
33834,2021,1.0,0.0,0.0
33837,2021,6.0,0.0,0.0
33838,2021,3.0,0.0,0.0
33839,2021,3.0,0.0,0.0
33841,2021,2.0,0.0,0.0
33843,2021,3.0,0.0,0.0
33844,2021,8.0,0.0,0.0
33846,2021,1.0,0.0,0.0
33848,2021,1.0,0.0,0.0
33850,2021,5.0,0.0,0.0
33852,2021,4.0,0.0,0.0
33853,2021,9.0,0.0,0.0
33859,2021,1.0,0.0,0.0
33860,2021,5.0,0.0,0.0
33868,2021,1.0,0.0,0.0
33870,2021,12.0,0.0,0.0
33872,2021,2.0,0.0,0.0
33873,2021,9.0,0.0,0.0
33875,2021,1.0,0.0,0.0
33880,2021,9.0,0.0,0.0
33881,2021,12.0,0.0,0.0
33884,2021,2.0,0.0,0.0
33890,2021,2.0,0.0,0.0
33896,2021,2.0,0.0,0.0
33897,2021,3.0,1.0,0.5
33901,2021,8.0,0.0,0.0
33903,2021,6.0,0.0,0.0
33904,2021,1.0,0.0,0.0
33905,2021,9.0,0.0,0.0
33906,2021,0.0,-1.0,-1.0
33907,2021,1.0,0.0,0.0
33908,2021,5.0,0.0,0.0
33909,2021,3.0,0.0,0.0
33912,2021,2.0,0.0,0.0
33913,2021,5.0,0.0,0.0
33914,2021,7.0,0.0,0.0
